QuantumComputerID,T1CoherenceTime,T2CoherenceTime,Frequency,OperationID,OneQubitGateErrorRate
5,86.72,72.87,4.79,4,-1.66
5,88.01,29.43,5.02,4,3.03
5,112.55,56.80,4.82,4,0.00
5,116.20,33.86,4.89,4,5.47
5,128.49,91.27,4.72,4,0.00
5,86.72,72.87,4.79,4,1.76
5,88.01,29.43,5.02,4,-0.10
5,112.55,56.80,4.82,4,-0.20
5,116.20,33.86,4.89,4,6.64
5,128.49,91.27,4.72,4,-1.76
5,86.72,72.87,4.79,4,-2.25
5,88.01,29.43,5.02,4,-2.73
5,112.55,56.80,4.82,4,-2.15
5,116.20,33.86,4.89,4,8.40
5,128.49,91.27,4.72,4,-1.66
5,86.72,72.87,4.79,4,-0.98
5,88.01,29.43,5.02,4,-0.29
5,112.55,56.80,4.82,4,-2.44
5,116.20,33.86,4.89,4,6.74
5,128.49,91.27,4.72,4,-0.98
5,86.72,72.87,4.79,4,0.00
5,88.01,29.43,5.02,4,-5.96
5,112.55,56.80,4.82,4,-5.27
5,116.20,33.86,4.89,4,6.54
5,128.49,91.27,4.72,4,3.52
5,86.72,72.87,4.79,4,-1.07
5,88.01,29.43,5.02,4,-1.17
5,112.55,56.80,4.82,4,-1.76
5,116.20,33.86,4.89,4,7.91
5,128.49,91.27,4.72,4,-0.10
5,86.72,72.87,4.79,4,0.98
5,88.01,29.43,5.02,4,4.39
5,112.55,56.80,4.82,4,-1.07
5,116.20,33.86,4.89,4,6.93
5,128.49,91.27,4.72,4,3.91
5,86.72,72.87,4.79,4,-3.71
5,88.01,29.43,5.02,4,-2.54
5,112.55,56.80,4.82,4,-1.86
5,116.20,33.86,4.89,4,7.03
5,128.49,91.27,4.72,4,2.25
5,86.72,72.87,4.79,4,0.98
5,88.01,29.43,5.02,4,0.10
5,112.55,56.80,4.82,4,-2.64
5,116.20,33.86,4.89,4,5.47
5,128.49,91.27,4.72,4,2.34
5,86.72,72.87,4.79,4,2.34
5,88.01,29.43,5.02,4,-0.39
5,112.55,56.80,4.82,5,-3.32
5,116.20,33.86,4.89,5,-4.30
5,128.49,91.27,4.72,5,-4.00
5,86.72,72.87,4.79,5,-8.50
5,88.01,29.43,5.02,5,-11.82
5,112.55,56.80,4.82,5,-3.81
5,116.20,33.86,4.89,5,-4.59
5,128.49,91.27,4.72,5,-6.74
5,86.72,72.87,4.79,5,-8.20
5,88.01,29.43,5.02,5,-16.80
5,112.55,56.80,4.82,5,-3.12
5,116.20,33.86,4.89,5,-5.96
5,128.49,91.27,4.72,5,-6.15
5,86.72,72.87,4.79,5,-7.32
5,88.01,29.43,5.02,5,-15.23
5,112.55,56.80,4.82,6,-3.32
5,116.20,33.86,4.89,6,-2.83
5,128.49,91.27,4.72,6,-3.81
5,86.72,72.87,4.79,6,-7.32
5,88.01,29.43,5.02,6,-15.53
5,112.55,56.80,4.82,6,-3.61
5,116.20,33.86,4.89,6,-4.39
5,128.49,91.27,4.72,6,-8.79
5,86.72,72.87,4.79,6,-7.23
5,88.01,29.43,5.02,6,-13.18
5,112.55,56.80,4.82,6,-4.20
5,116.20,33.86,4.89,6,-6.15
5,128.49,91.27,4.72,6,-4.10
5,86.72,72.87,4.79,6,-7.71
5,88.01,29.43,5.02,6,-10.84
5,112.55,56.80,4.82,7,1.17
5,116.20,33.86,4.89,7,2.44
5,128.49,91.27,4.72,7,1.66
5,86.72,72.87,4.79,7,3.12
5,88.01,29.43,5.02,7,3.03
5,112.55,56.80,4.82,7,1.76
5,116.20,33.86,4.89,7,3.22
5,128.49,91.27,4.72,7,1.37
5,86.72,72.87,4.79,7,2.83
5,88.01,29.43,5.02,7,3.42
5,112.55,56.80,4.82,7,0.98
5,116.20,33.86,4.89,7,2.34
5,128.49,91.27,4.72,7,1.37
5,86.72,72.87,4.79,7,2.64
5,88.01,29.43,5.02,7,3.81
6,96.71,16.81,4.80,4,-0.68
6,82.56,143.09,4.94,4,-3.61
6,37.12,83.72,4.83,4,2.54
6,109.00,56.64,4.81,4,-0.29
6,127.23,53.54,4.75,4,-2.54
6,96.71,16.81,4.80,4,-2.93
6,82.56,143.09,4.94,4,-2.05
6,37.12,83.72,4.83,4,1.56
6,109.00,56.64,4.81,4,-1.27
6,127.23,53.54,4.75,4,-3.42
6,96.71,16.81,4.80,4,-5.08
6,82.56,143.09,4.94,4,-1.07
6,37.12,83.72,4.83,4,1.66
6,109.00,56.64,4.81,4,-2.15
6,127.23,53.54,4.75,4,-3.42
6,96.71,16.81,4.80,4,-4.20
6,82.56,143.09,4.94,4,-5.47
6,37.12,83.72,4.83,4,2.05
6,109.00,56.64,4.81,4,-3.12
6,127.23,53.54,4.75,4,0.49
6,96.71,16.81,4.80,4,-2.93
6,82.56,143.09,4.94,4,-4.10
6,37.12,83.72,4.83,4,0.88
6,109.00,56.64,4.81,4,-0.29
6,127.23,53.54,4.75,4,-2.64
6,96.71,16.81,4.80,4,-5.27
6,82.56,143.09,4.94,4,0.10
6,37.12,83.72,4.83,4,0.39
6,109.00,56.64,4.81,4,-1.27
6,127.23,53.54,4.75,4,-0.29
6,96.71,16.81,4.80,4,-4.79
6,82.56,143.09,4.94,4,-5.76
6,37.12,83.72,4.83,4,-0.10
6,109.00,56.64,4.81,4,-1.07
6,127.23,53.54,4.75,4,-3.32
6,96.71,16.81,4.80,4,-2.05
6,82.56,143.09,4.94,4,-6.05
6,37.12,83.72,4.83,4,-0.29
6,109.00,56.64,4.81,4,-1.56
6,127.23,53.54,4.75,4,-5.08
6,96.71,16.81,4.80,4,-1.86
6,82.56,143.09,4.94,4,1.37
6,37.12,83.72,4.83,4,1.07
6,109.00,56.64,4.81,4,-1.37
6,127.23,53.54,4.75,4,-3.52
6,96.71,16.81,4.80,4,-3.61
6,82.56,143.09,4.94,4,-3.12
6,37.12,83.72,4.83,4,1.66
6,109.00,56.64,4.81,4,-0.98
6,127.23,53.54,4.75,4,-2.64
6,96.71,16.81,4.80,4,-1.46
6,82.56,143.09,4.94,4,-1.27
6,37.12,83.72,4.83,4,0.20
6,109.00,56.64,4.81,4,-2.34
6,127.23,53.54,4.75,4,-2.05
6,96.71,16.81,4.80,5,-7.81
6,82.56,143.09,4.94,5,-2.93
6,37.12,83.72,4.83,5,-3.03
6,109.00,56.64,4.81,5,-2.93
6,127.23,53.54,4.75,5,-6.74
6,96.71,16.81,4.80,5,-7.03
6,82.56,143.09,4.94,5,-2.64
6,37.12,83.72,4.83,5,-3.32
6,109.00,56.64,4.81,5,-3.42
6,127.23,53.54,4.75,5,-7.13
6,96.71,16.81,4.80,5,-6.35
6,82.56,143.09,4.94,5,-2.93
6,37.12,83.72,4.83,5,-2.64
6,109.00,56.64,4.81,5,-3.12
6,127.23,53.54,4.75,5,-5.96
6,96.71,16.81,4.80,5,-7.42
6,82.56,143.09,4.94,5,-2.05
6,37.12,83.72,4.83,5,-3.22
6,109.00,56.64,4.81,5,-2.34
6,127.23,53.54,4.75,5,-6.45
6,96.71,16.81,4.80,6,-6.74
6,82.56,143.09,4.94,6,-3.22
6,37.12,83.72,4.83,6,-2.93
6,109.00,56.64,4.81,6,-2.15
6,127.23,53.54,4.75,6,-7.03
6,96.71,16.81,4.80,6,-6.15
6,82.56,143.09,4.94,6,-3.52
6,37.12,83.72,4.83,6,-3.32
6,109.00,56.64,4.81,6,-3.12
6,127.23,53.54,4.75,6,-5.27
6,96.71,16.81,4.80,6,-8.20
6,82.56,143.09,4.94,6,-3.03
6,37.12,83.72,4.83,6,-2.73
6,109.00,56.64,4.81,6,-2.93
6,127.23,53.54,4.75,6,-6.15
6,96.71,16.81,4.80,6,-6.05
6,82.56,143.09,4.94,6,-2.25
6,37.12,83.72,4.83,6,-2.54
6,109.00,56.64,4.81,6,-2.25
6,127.23,53.54,4.75,6,-5.76
6,96.71,16.81,4.80,7,3.03
6,82.56,143.09,4.94,7,0.68
6,37.12,83.72,4.83,7,0.49
6,109.00,56.64,4.81,7,0.39
6,127.23,53.54,4.75,7,0.49
6,96.71,16.81,4.80,7,3.81
6,82.56,143.09,4.94,7,0.20
6,37.12,83.72,4.83,7,0.49
6,109.00,56.64,4.81,7,1.27
6,127.23,53.54,4.75,7,1.56
6,96.71,16.81,4.80,7,2.05
6,82.56,143.09,4.94,7,0.78
6,37.12,83.72,4.83,7,0.29
6,109.00,56.64,4.81,7,1.07
6,127.23,53.54,4.75,7,0.39
7,51.00,61.10,5.29,4,4.49
7,75.50,52.59,5.24,4,4.88
7,67.75,67.53,5.03,4,1.76
7,57.21,37.68,5.30,4,-1.86
7,38.06,37.37,5.08,4,-1.66
7,51.00,61.10,5.29,4,3.81
7,75.50,52.59,5.24,4,4.00
7,67.75,67.53,5.03,4,1.46
7,57.21,37.68,5.30,4,-1.76
7,38.06,37.37,5.08,4,-4.79
7,51.00,61.10,5.29,4,1.17
7,75.50,52.59,5.24,4,4.79
7,67.75,67.53,5.03,4,3.52
7,57.21,37.68,5.30,4,-3.42
7,38.06,37.37,5.08,4,-7.42
7,51.00,61.10,5.29,4,5.86
7,75.50,52.59,5.24,4,4.59
7,67.75,67.53,5.03,4,2.15
7,57.21,37.68,5.30,4,-2.93
7,38.06,37.37,5.08,4,-4.49
7,51.00,61.10,5.29,4,2.73
7,75.50,52.59,5.24,4,4.00
7,67.75,67.53,5.03,4,1.86
7,57.21,37.68,5.30,4,-0.59
7,38.06,37.37,5.08,4,-4.30
7,51.00,61.10,5.29,4,3.61
7,75.50,52.59,5.24,4,5.37
7,67.75,67.53,5.03,4,3.12
7,57.21,37.68,5.30,4,1.27
7,38.06,37.37,5.08,4,-0.68
7,51.00,61.10,5.29,4,1.46
7,75.50,52.59,5.24,4,4.39
7,67.75,67.53,5.03,4,0.29
7,57.21,37.68,5.30,4,0.10
7,38.06,37.37,5.08,4,-4.10
7,51.00,61.10,5.29,4,4.20
7,75.50,52.59,5.24,4,4.49
7,67.75,67.53,5.03,4,1.66
7,57.21,37.68,5.30,4,-1.66
7,38.06,37.37,5.08,4,-3.81
7,51.00,61.10,5.29,4,3.22
7,75.50,52.59,5.24,4,4.30
7,67.75,67.53,5.03,4,4.59
7,57.21,37.68,5.30,4,-2.34
7,38.06,37.37,5.08,4,-3.32
7,51.00,61.10,5.29,4,1.76
7,75.50,52.59,5.24,4,2.54
7,67.75,67.53,5.03,4,4.30
7,57.21,37.68,5.30,4,-0.39
7,38.06,37.37,5.08,4,-3.22
7,51.00,61.10,5.29,4,3.03
7,75.50,52.59,5.24,4,3.22
7,67.75,67.53,5.03,4,0.78
7,57.21,37.68,5.30,4,-1.07
7,38.06,37.37,5.08,4,-1.86
7,51.00,61.10,5.29,4,3.22
7,75.50,52.59,5.24,4,4.20
7,67.75,67.53,5.03,4,1.17
7,57.21,37.68,5.30,4,-1.86
7,38.06,37.37,5.08,4,-6.15
7,51.00,61.10,5.29,5,-2.83
7,75.50,52.59,5.24,5,-3.22
7,67.75,67.53,5.03,5,-2.44
7,57.21,37.68,5.30,5,-4.00
7,38.06,37.37,5.08,5,-2.73
7,51.00,61.10,5.29,5,-3.22
7,75.50,52.59,5.24,5,-3.03
7,67.75,67.53,5.03,5,-3.22
7,57.21,37.68,5.30,5,-3.12
7,38.06,37.37,5.08,5,-3.42
7,51.00,61.10,5.29,5,-4.20
7,75.50,52.59,5.24,5,-2.93
7,67.75,67.53,5.03,5,-2.93
7,57.21,37.68,5.30,5,-2.93
7,38.06,37.37,5.08,5,-3.81
7,51.00,61.10,5.29,5,-3.03
7,75.50,52.59,5.24,5,-3.81
7,67.75,67.53,5.03,5,-2.44
7,57.21,37.68,5.30,5,-3.32
7,38.06,37.37,5.08,5,-4.00
7,51.00,61.10,5.29,6,-2.44
7,75.50,52.59,5.24,6,-3.03
7,67.75,67.53,5.03,6,-2.83
7,57.21,37.68,5.30,6,-4.59
7,38.06,37.37,5.08,6,-4.10
7,51.00,61.10,5.29,6,-2.25
7,75.50,52.59,5.24,6,-5.37
7,67.75,67.53,5.03,6,-2.15
7,57.21,37.68,5.30,6,-2.34
7,38.06,37.37,5.08,6,-4.79
7,51.00,61.10,5.29,6,-2.64
7,75.50,52.59,5.24,6,-4.20
7,67.75,67.53,5.03,6,-2.54
7,57.21,37.68,5.30,6,-3.91
7,38.06,37.37,5.08,6,-4.39
7,51.00,61.10,5.29,6,-1.66
7,75.50,52.59,5.24,6,-2.83
7,67.75,67.53,5.03,6,-2.15
7,57.21,37.68,5.30,6,-4.10
7,38.06,37.37,5.08,6,-4.69
7,51.00,61.10,5.29,7,0.98
7,75.50,52.59,5.24,7,0.29
7,67.75,67.53,5.03,7,0.78
7,57.21,37.68,5.30,7,0.88
7,38.06,37.37,5.08,7,0.68
7,51.00,61.10,5.29,7,1.07
7,75.50,52.59,5.24,7,1.86
7,67.75,67.53,5.03,7,0.68
7,57.21,37.68,5.30,7,0.98
7,38.06,37.37,5.08,7,1.27
7,51.00,61.10,5.29,7,1.27
7,75.50,52.59,5.24,7,1.07
7,67.75,67.53,5.03,7,1.07
7,57.21,37.68,5.30,7,1.07
7,38.06,37.37,5.08,7,0.49
7,51.00,61.10,5.29,7,1.56
7,75.50,52.59,5.24,7,3.61
7,67.75,67.53,5.03,7,0.88
7,57.21,37.68,5.30,7,1.66
7,38.06,37.37,5.08,7,0.68
4,67.27,16.84,5.10,4,-4.10
4,63.44,47.65,5.24,4,-4.59
4,80.06,136.46,5.03,4,-2.05
4,88.44,49.05,4.90,4,5.47
4,64.69,37.82,5.03,4,6.84
4,22.11,45.19,5.07,4,-21.29
4,61.19,61.04,4.92,4,-4.10
4,35.33,38.78,4.97,4,13.18
4,101.54,176.72,4.74,4,-9.77
4,43.60,82.43,4.96,4,-2.54
4,72.41,49.13,4.95,4,-1.07
4,39.95,69.62,5.01,4,-6.84
4,4.99,7.97,4.76,4,-3.42
4,24.98,24.53,4.97,4,-6.25
4,67.27,16.84,5.10,4,-2.64
4,63.44,47.65,5.24,4,-3.03
4,80.06,136.46,5.03,4,-2.93
4,88.44,49.05,4.90,4,1.86
4,64.69,37.82,5.03,4,6.45
4,22.11,45.19,5.07,4,-19.53
4,61.19,61.04,4.92,4,-2.34
4,35.33,38.78,4.97,4,6.25
4,101.54,176.72,4.74,4,-5.66
4,43.60,82.43,4.96,4,-3.32
4,72.41,49.13,4.95,4,-0.78
4,39.95,69.62,5.01,4,-16.60
4,4.99,7.97,4.76,4,-3.71
4,24.98,24.53,4.97,4,-5.96
4,67.27,16.84,5.10,4,-2.05
4,63.44,47.65,5.24,4,-2.44
4,80.06,136.46,5.03,4,-5.18
4,88.44,49.05,4.90,4,2.83
4,64.69,37.82,5.03,4,9.18
4,22.11,45.19,5.07,4,-18.36
4,61.19,61.04,4.92,4,-1.27
4,35.33,38.78,4.97,4,8.59
4,101.54,176.72,4.74,4,-7.03
4,43.60,82.43,4.96,4,-5.66
4,72.41,49.13,4.95,4,-3.81
4,39.95,69.62,5.01,4,-8.89
4,4.99,7.97,4.76,4,-2.54
4,24.98,24.53,4.97,4,-6.25
4,67.27,16.84,5.10,4,-4.10
4,63.44,47.65,5.24,4,-3.32
4,80.06,136.46,5.03,4,-5.37
4,88.44,49.05,4.90,4,6.45
4,64.69,37.82,5.03,4,4.98
4,22.11,45.19,5.07,4,-18.36
4,61.19,61.04,4.92,4,1.95
4,35.33,38.78,4.97,4,9.18
4,101.54,176.72,4.74,4,-7.62
4,43.60,82.43,4.96,4,-6.25
4,72.41,49.13,4.95,4,4.30
4,39.95,69.62,5.01,4,-8.20
4,4.99,7.97,4.76,4,-4.10
4,24.98,24.53,4.97,4,-6.25
4,67.27,16.84,5.10,4,-1.27
4,63.44,47.65,5.24,4,-2.64
4,80.06,136.46,5.03,4,-3.81
4,88.44,49.05,4.90,4,5.86
4,64.69,37.82,5.03,4,6.64
4,22.11,45.19,5.07,4,-20.80
4,61.19,61.04,4.92,4,-1.07
4,35.33,38.78,4.97,4,3.42
4,101.54,176.72,4.74,4,-3.03
4,43.60,82.43,4.96,4,-4.30
4,72.41,49.13,4.95,4,5.86
4,39.95,69.62,5.01,4,-11.91
4,4.99,7.97,4.76,4,-3.42
4,24.98,24.53,4.97,4,-7.23
4,67.27,16.84,5.10,4,-3.81
4,63.44,47.65,5.24,4,-2.83
4,80.06,136.46,5.03,4,-5.66
4,88.44,49.05,4.90,4,7.03
4,64.69,37.82,5.03,4,2.44
4,22.11,45.19,5.07,4,-20.70
4,61.19,61.04,4.92,4,3.22
4,35.33,38.78,4.97,4,5.37
4,101.54,176.72,4.74,4,-2.83
4,43.60,82.43,4.96,4,-2.05
4,72.41,49.13,4.95,4,-3.22
4,39.95,69.62,5.01,4,-10.64
4,4.99,7.97,4.76,4,-3.42
4,24.98,24.53,4.97,4,-7.91
4,67.27,16.84,5.10,4,-1.86
4,63.44,47.65,5.24,4,-3.52
4,80.06,136.46,5.03,4,-2.64
4,88.44,49.05,4.90,4,5.37
4,64.69,37.82,5.03,4,8.50
4,22.11,45.19,5.07,4,-17.48
4,61.19,61.04,4.92,4,-4.49
4,35.33,38.78,4.97,4,4.49
4,101.54,176.72,4.74,4,-5.66
4,43.60,82.43,4.96,4,-3.12
4,72.41,49.13,4.95,4,1.56
4,39.95,69.62,5.01,4,-8.50
4,4.99,7.97,4.76,4,-4.79
4,24.98,24.53,4.97,4,-3.71
4,67.27,16.84,5.10,4,-3.22
4,63.44,47.65,5.24,4,-5.18
4,80.06,136.46,5.03,4,-3.42
4,88.44,49.05,4.90,4,5.66
4,64.69,37.82,5.03,4,5.86
4,22.11,45.19,5.07,4,-21.68
4,61.19,61.04,4.92,4,-3.81
4,35.33,38.78,4.97,4,6.15
4,101.54,176.72,4.74,4,-6.15
4,43.60,82.43,4.96,4,-3.91
4,72.41,49.13,4.95,4,3.22
4,39.95,69.62,5.01,4,-9.47
4,4.99,7.97,4.76,4,-3.52
4,24.98,24.53,4.97,4,-7.62
4,67.27,16.84,5.10,4,-1.37
4,63.44,47.65,5.24,4,-3.42
4,80.06,136.46,5.03,4,-2.15
4,88.44,49.05,4.90,4,7.62
4,64.69,37.82,5.03,4,9.08
4,22.11,45.19,5.07,4,-19.24
4,61.19,61.04,4.92,4,-1.56
4,35.33,38.78,4.97,4,5.37
4,101.54,176.72,4.74,4,-6.74
4,43.60,82.43,4.96,4,-3.91
4,72.41,49.13,4.95,4,5.27
4,39.95,69.62,5.01,4,-4.00
4,4.99,7.97,4.76,4,-2.05
4,24.98,24.53,4.97,4,-9.57
4,67.27,16.84,5.10,5,-4.59
4,63.44,47.65,5.24,5,-5.18
4,80.06,136.46,5.03,5,-5.57
4,88.44,49.05,4.90,5,-16.21
4,64.69,37.82,5.03,5,-5.18
4,22.11,45.19,5.07,5,-17.09
4,61.19,61.04,4.92,5,-16.89
4,35.33,38.78,4.97,5,-21.19
4,101.54,176.72,4.74,5,-16.80
4,43.60,82.43,4.96,5,-6.25
4,72.41,49.13,4.95,5,-11.52
4,39.95,69.62,5.01,5,-10.16
4,4.99,7.97,4.76,5,-25.49
4,24.98,24.53,4.97,5,-20.12
4,67.27,16.84,5.10,5,-4.59
4,63.44,47.65,5.24,5,-8.11
4,80.06,136.46,5.03,5,-6.84
4,88.44,49.05,4.90,5,-17.97
4,64.69,37.82,5.03,5,-7.52
4,22.11,45.19,5.07,5,-15.92
4,61.19,61.04,4.92,5,-7.23
4,35.33,38.78,4.97,5,-6.54
4,101.54,176.72,4.74,5,-10.74
4,43.60,82.43,4.96,5,-6.45
4,72.41,49.13,4.95,5,-17.19
4,39.95,69.62,5.01,5,-10.94
4,4.99,7.97,4.76,5,-21.48
4,24.98,24.53,4.97,5,-26.76
4,67.27,16.84,5.10,6,-5.37
4,63.44,47.65,5.24,6,-6.64
4,80.06,136.46,5.03,6,-5.47
4,88.44,49.05,4.90,6,-15.43
4,64.69,37.82,5.03,6,-6.25
4,22.11,45.19,5.07,6,-17.58
4,61.19,61.04,4.92,6,-9.28
4,35.33,38.78,4.97,6,-10.84
4,101.54,176.72,4.74,6,-19.92
4,43.60,82.43,4.96,6,-6.84
4,72.41,49.13,4.95,6,-14.36
4,39.95,69.62,5.01,6,-6.93
4,4.99,7.97,4.76,6,-21.78
4,24.98,24.53,4.97,6,-17.77
4,67.27,16.84,5.10,6,-5.18
4,63.44,47.65,5.24,6,-5.86
4,80.06,136.46,5.03,6,-6.93
4,88.44,49.05,4.90,6,-16.21
4,64.69,37.82,5.03,6,-7.03
4,22.11,45.19,5.07,6,-15.92
4,61.19,61.04,4.92,6,-8.40
4,35.33,38.78,4.97,6,-5.76
4,101.54,176.72,4.74,6,-13.48
4,43.60,82.43,4.96,6,-6.74
4,72.41,49.13,4.95,6,-14.75
4,39.95,69.62,5.01,6,-12.11
4,4.99,7.97,4.76,6,-22.56
4,24.98,24.53,4.97,6,-29.00
4,67.27,16.84,5.10,7,0.39
4,63.44,47.65,5.24,7,0.59
4,80.06,136.46,5.03,7,0.88
4,88.44,49.05,4.90,7,12.01
4,64.69,37.82,5.03,7,1.27
4,22.11,45.19,5.07,7,0.29
4,61.19,61.04,4.92,7,4.10
4,35.33,38.78,4.97,7,37.30
4,101.54,176.72,4.74,7,6.64
4,43.60,82.43,4.96,7,1.95
4,72.41,49.13,4.95,7,11.91
4,39.95,69.62,5.01,7,1.95
4,4.99,7.97,4.76,7,15.92
4,24.98,24.53,4.97,7,6.93
4,67.27,16.84,5.10,7,0.88
4,63.44,47.65,5.24,7,0.49
4,80.06,136.46,5.03,7,0.68
4,88.44,49.05,4.90,7,14.75
4,64.69,37.82,5.03,7,0.49
4,22.11,45.19,5.07,7,0.29
4,61.19,61.04,4.92,7,1.66
4,35.33,38.78,4.97,7,5.96
4,101.54,176.72,4.74,7,6.05
4,43.60,82.43,4.96,7,0.59
4,72.41,49.13,4.95,7,11.43
4,39.95,69.62,5.01,7,0.59
4,4.99,7.97,4.76,7,13.96
4,24.98,24.53,4.97,7,6.84
0,98.63,96.87,4.97,4,-5.66
0,98.63,96.87,4.97,4,-3.91
0,98.63,96.87,4.97,4,-6.64
0,98.63,96.87,4.97,4,-7.81
0,98.63,96.87,4.97,4,-0.59
0,98.63,96.87,4.97,4,-4.20
0,98.63,96.87,4.97,4,-3.22
0,98.63,96.87,4.97,4,-8.11
0,98.63,96.87,4.97,4,-4.69
0,98.63,96.87,4.97,5,-10.84
0,98.63,96.87,4.97,5,-14.45
0,98.63,96.87,4.97,5,-13.48
0,98.63,96.87,4.97,6,-11.13
0,98.63,96.87,4.97,6,-12.79
0,98.63,96.87,4.97,6,-11.43
0,98.63,96.87,4.97,7,3.22
0,98.63,96.87,4.97,7,2.44
0,98.63,96.87,4.97,7,3.71
1,99.66,33.84,4.64,4,-1.66
1,89.70,87.81,4.72,4,-3.03
1,54.90,62.61,4.76,4,-5.27
1,104.43,117.56,4.69,4,-9.08
1,91.07,44.84,4.92,4,-14.26
1,99.66,33.84,4.64,4,2.34
1,89.70,87.81,4.72,4,-2.54
1,54.90,62.61,4.76,4,-7.32
1,104.43,117.56,4.69,4,-7.42
1,91.07,44.84,4.92,4,-13.96
1,99.66,33.84,4.64,4,-1.56
1,89.70,87.81,4.72,4,-3.61
1,54.90,62.61,4.76,4,-6.15
1,104.43,117.56,4.69,4,-9.96
1,91.07,44.84,4.92,4,-9.28
1,99.66,33.84,4.64,4,0.78
1,89.70,87.81,4.72,4,-3.42
1,54.90,62.61,4.76,4,-3.52
1,104.43,117.56,4.69,4,0.20
1,91.07,44.84,4.92,4,-11.04
1,99.66,33.84,4.64,4,1.95
1,89.70,87.81,4.72,4,-3.32
1,54.90,62.61,4.76,4,-3.91
1,104.43,117.56,4.69,4,-0.39
1,91.07,44.84,4.92,4,-10.45
1,99.66,33.84,4.64,4,1.95
1,89.70,87.81,4.72,4,0.10
1,54.90,62.61,4.76,4,-2.93
1,104.43,117.56,4.69,4,-2.54
1,91.07,44.84,4.92,4,-15.53
1,99.66,33.84,4.64,4,-2.73
1,89.70,87.81,4.72,4,-2.25
1,54.90,62.61,4.76,4,-6.05
1,104.43,117.56,4.69,4,-1.86
1,91.07,44.84,4.92,4,-13.87
1,99.66,33.84,4.64,4,3.71
1,89.70,87.81,4.72,4,-2.54
1,54.90,62.61,4.76,4,-4.88
1,104.43,117.56,4.69,4,0.49
1,91.07,44.84,4.92,4,-12.89
1,99.66,33.84,4.64,4,-1.37
1,89.70,87.81,4.72,4,-6.74
1,54.90,62.61,4.76,4,-5.18
1,104.43,117.56,4.69,4,2.73
1,91.07,44.84,4.92,4,-12.89
1,99.66,33.84,4.64,5,-11.23
1,89.70,87.81,4.72,5,-15.04
1,54.90,62.61,4.76,5,-5.66
1,104.43,117.56,4.69,5,-7.03
1,91.07,44.84,4.92,5,-7.23
1,99.66,33.84,4.64,5,-9.08
1,89.70,87.81,4.72,5,-17.09
1,54.90,62.61,4.76,5,-21.48
1,104.43,117.56,4.69,5,-6.74
1,91.07,44.84,4.92,5,-7.91
1,99.66,33.84,4.64,5,-10.55
1,89.70,87.81,4.72,5,-15.92
1,54.90,62.61,4.76,5,-7.13
1,104.43,117.56,4.69,5,-8.69
1,91.07,44.84,4.92,5,-7.52
1,99.66,33.84,4.64,6,-12.60
1,89.70,87.81,4.72,6,-15.92
1,54.90,62.61,4.76,6,-7.71
1,104.43,117.56,4.69,6,-7.32
1,91.07,44.84,4.92,6,-7.91
1,99.66,33.84,4.64,6,-9.77
1,89.70,87.81,4.72,6,-14.55
1,54.90,62.61,4.76,6,-23.14
1,104.43,117.56,4.69,6,-6.15
1,91.07,44.84,4.92,6,-7.42
1,99.66,33.84,4.64,6,-10.94
1,89.70,87.81,4.72,6,-18.07
1,54.90,62.61,4.76,6,-6.54
1,104.43,117.56,4.69,6,-6.05
1,91.07,44.84,4.92,6,-7.81
1,99.66,33.84,4.64,7,1.95
1,89.70,87.81,4.72,7,2.44
1,54.90,62.61,4.76,7,1.76
1,104.43,117.56,4.69,7,3.03
1,91.07,44.84,4.92,7,1.95
1,99.66,33.84,4.64,7,1.66
1,89.70,87.81,4.72,7,1.37
1,54.90,62.61,4.76,7,39.65
1,104.43,117.56,4.69,7,2.64
1,91.07,44.84,4.92,7,1.46
1,99.66,33.84,4.64,7,3.12
1,89.70,87.81,4.72,7,2.25
1,54.90,62.61,4.76,7,1.27
1,104.43,117.56,4.69,7,3.61
1,91.07,44.84,4.92,7,1.56
2,84.37,166.97,4.50,4,2.64
2,77.54,114.10,4.69,4,1.07
2,112.78,154.07,4.66,4,-3.03
2,71.78,102.41,4.65,4,2.15
2,51.64,75.32,4.61,4,0.49
2,84.37,166.97,4.50,4,3.03
2,77.54,114.10,4.69,4,2.34
2,112.78,154.07,4.66,4,-3.61
2,71.78,102.41,4.65,4,3.22
2,51.64,75.32,4.61,4,-0.68
2,84.37,166.97,4.50,4,2.25
2,77.54,114.10,4.69,4,4.79
2,112.78,154.07,4.66,4,-2.05
2,71.78,102.41,4.65,4,4.39
2,51.64,75.32,4.61,4,-1.17
2,84.37,166.97,4.50,4,0.49
2,77.54,114.10,4.69,4,0.98
2,112.78,154.07,4.66,4,1.76
2,71.78,102.41,4.65,4,1.76
2,51.64,75.32,4.61,4,-1.95
2,84.37,166.97,4.50,4,3.61
2,77.54,114.10,4.69,4,4.39
2,112.78,154.07,4.66,4,-2.05
2,71.78,102.41,4.65,4,6.25
2,51.64,75.32,4.61,4,-3.03
2,84.37,166.97,4.50,4,3.12
2,77.54,114.10,4.69,4,1.66
2,112.78,154.07,4.66,4,-0.49
2,71.78,102.41,4.65,4,6.84
2,51.64,75.32,4.61,4,-4.79
2,84.37,166.97,4.50,4,1.27
2,77.54,114.10,4.69,4,0.29
2,112.78,154.07,4.66,4,-3.03
2,71.78,102.41,4.65,4,5.18
2,51.64,75.32,4.61,4,-3.12
